shelter_name,shelter_id,bundesland,bez,gen,monthyear,Aufnahme möglich für Frauen mit bis zu einem Kind,Aufnahme möglich für Frauen mit mehreren Kindern,Aufnahme möglich ohne detaillierte Angabe,Keine Aufnahme möglich,Platz für Frauen ohne Kinder,keine Angabe
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-11,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2022-12,0.1935483870967742,0.0,0.0,0.8064516129032258,0.0,0.0
Frauenhaus e.V. Solingen,2110,Nordrhein-Westfalen,Kreis,Mettmann,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus für die Region Main-Rhön in Schweinfurt,2054,Bayern,Kreisfreie Stadt,Schweinfurt,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2021-12,0.0,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-01,0.0,0.22580645161290322,0.0,0.0,0.0,0.7741935483870968
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-05,0.0,0.03225806451612903,0.0,0.0,0.0,0.967741935483871
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-06,0.06666666666666667,0.1,0.0,0.0,0.0,0.8333333333333334
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-07,0.0,0.2903225806451613,0.0,0.0,0.0,0.7096774193548387
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-08,0.0,0.25806451612903225,0.0,0.0967741935483871,0.0,0.6451612903225806
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-09,0.0,0.3,0.0,0.0,0.0,0.7
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-10,0.0,0.3870967741935484,0.0,0.0,0.0,0.6129032258064516
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-11,0.0,0.4,0.03333333333333333,0.0,0.0,0.5666666666666667
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2022-12,0.0,0.0967741935483871,0.0,0.22580645161290322,0.0,0.6774193548387096
Frauenhaus im Landkreis Calw,2100,Baden-Württemberg,Landkreis,Calw,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-05,0.0,0.0967741935483871,0.0,0.9032258064516129,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-08,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-11,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Kassel,2035,Hessen,Landkreis,Kassel,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2021-12,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-01,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-02,0.0,0.0,0.32142857142857145,0.6785714285714286,0.0,0.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-04,0.0,0.0,0.0,0.26666666666666666,0.0,0.7333333333333333
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus im Landkreis Schwandorf,2195,Bayern,Landkreis,Schwandorf,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2021-12,0.0,0.0,1.0,0.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-01,0.0,0.0,0.6451612903225806,0.3548387096774194,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenhaus und Beratungsstelle,2139,Brandenburg,Landkreis,Oder-Spree,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-01,0.0,0.3870967741935484,0.41935483870967744,0.1935483870967742,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-03,0.0,0.0967741935483871,0.0,0.9032258064516129,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-04,0.0,0.1,0.0,0.9,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-05,0.0,0.16129032258064516,0.0,0.8387096774193549,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-06,0.0,0.03333333333333333,0.0,0.9666666666666667,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-11,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2022-12,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0
"Frauenhaus, Beratungs- und Interventionsstelle Limburg",2036,Hessen,Landkreis,Limburg-Weilburg,2023-01,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-07,0.0,0.0,0.0,0.6129032258064516,0.0,0.3870967741935484
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-08,0.0,0.3225806451612903,0.0,0.6774193548387096,0.0,0.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-09,0.0,0.5,0.0,0.5,0.0,0.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-10,0.0,0.6129032258064516,0.0,0.3870967741935484,0.0,0.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-11,0.0,0.6333333333333333,0.0,0.36666666666666664,0.0,0.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2022-12,0.0,0.5161290322580645,0.0,0.4838709677419355,0.0,0.0
Frauenhäuser Geschütztes Wohnen,2327,Baden-Württemberg,Landkreis,Karlsruhe,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-01,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-06,0.0,0.4,0.0,0.6,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauennotruf Hochfranken,2135,Bayern,Kreisfreie Stadt,Hof,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutz Weimarer Land,2062,Thüringen,Landkreis,Weimarer Land,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
FrauenschutzHaus Wolfenbüttel,2306,Niedersachsen,Landkreis,Wolfenbüttel,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2021-12,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-01,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-02,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-03,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-04,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-05,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-06,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-07,0.0,0.4838709677419355,0.0,0.0,0.0,0.5161290322580645
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-08,0.0,0.3225806451612903,0.0,0.0,0.0,0.6774193548387096
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-09,0.0,0.06666666666666667,0.0,0.0,0.0,0.9333333333333333
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauenschutzangebot,2210,Sachsen,Landkreis,Erzgebirgskreis,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzeinrichtung Zwickau Stadt,2044,Sachsen,Landkreis,Zwickau,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2021-12,0.0,1.0,0.0,0.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-01,0.0,0.7931034482758621,0.0,0.20689655172413793,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-02,0.10714285714285714,0.5,0.0,0.39285714285714285,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-03,0.2903225806451613,0.0,0.0,0.7096774193548387,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-07,0.03225806451612903,0.12903225806451613,0.0,0.8387096774193549,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-09,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauenschutzhaus,2132,Mecklenburg-Vorpommern,Landkreis,Nordwestmecklenburg,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
